FSC-A,SSC-A,CD3,CD4,CD8,CD14,CD19,CD45,CD56,CD20,cell_type,sample_id
43642.19840177649,24878.467895664824,300.0584251646188,1184.5278466778323,1086.0351067438883,689.3451026481524,566.6922892380944,5062.355734167241,5763.7349039825,938.6088781443009,NK_cells,train_sample_3
38095.60423298526,26196.600141840594,232.69677089668124,685.23104251227,230.45956357037016,909.8251508602852,7137.5164001047215,8085.6435341219185,1038.5020682090997,6437.615407868925,B_cells,train_sample_3
58298.809871122176,41146.63075855108,198.74999031058988,578.6018252446361,534.2648847475403,4181.2021209744125,567.7381330561143,7326.596008682214,330.44405696547193,873.1440819173504,Monocytes,train_sample_2
67182.67007948335,20863.441623353185,3621.530328166675,8066.137311685103,377.5429091087536,452.9945773903831,157.9778064730561,6240.950441979569,231.51217073956744,933.1621780460332,T_cells_CD4,train_sample_1
42187.13455790228,21793.399145270898,187.52583410507617,1079.8816767075114,692.7428507602767,12.0,3047.958400614887,7667.860832964786,291.49691545745594,5221.169494390188,B_cells,train_sample_1
44191.14508168994,41241.54015404353,12.0,684.7425224436023,633.2273582881635,5352.392006157038,858.6180547749856,4082.9739341414424,14.0,459.65293341088864,Monocytes,train_sample_2
55128.986548647175,33708.4959915569,451.2257578477008,1227.512455660802,517.4474613736083,4841.958303793543,805.2402878239964,9374.318787980072,921.2062497060639,361.03442136484244,Monocytes,train_sample_1
43829.750412644345,30704.739431858274,9343.743368172982,599.7056168487505,10297.406815362734,1126.424673688112,677.1526005596203,6144.626207939818,1237.4467458656454,706.8915740241943,T_cells_CD8,train_sample_2
32762.75648186244,43335.05039872134,671.3300387560896,1410.3019458270762,3052.278326976109,53.11175882733954,66.33064685100658,6177.836633572301,10737.310570533073,664.2473663353303,NK_cells,train_sample_1
53542.98553864913,35853.82257392264,551.5668896799752,2702.8202539693716,644.0758788220365,6431.177572001043,732.4859452881532,5771.556006730247,174.60133292822943,391.79275930967066,Monocytes,train_sample_1
33767.24295191467,36207.191407832295,830.4524895398089,507.4715137245421,10.0,738.8961679333336,3657.785848357657,8601.47375029626,1651.9145420831942,6953.6500941460245,B_cells,train_sample_1
54437.36390893986,33583.85714295963,496.50444902739747,1390.6175757880237,79.7218157687654,10.0,713.9803471206861,4628.531106735725,4829.215824068106,1070.3462425276452,NK_cells,train_sample_1
54457.24827514352,25194.749057982495,357.941819146214,12.0,3515.5594280012037,10.0,10.0,4007.957258517731,4768.6586825136665,744.49145308295,NK_cells,train_sample_2
42541.715493073505,31069.031409848358,1199.213205607166,1304.2740284496847,10.0,852.6617143591715,5742.879965593465,9064.45625341298,250.38426471557173,3497.096513100371,B_cells,train_sample_3
58555.72876967778,41098.13977367201,389.43755834928857,1096.309043602067,738.8212136043267,594.4137732457905,3727.051073366998,6500.48436064983,838.6340133245546,6615.523666091674,B_cells,train_sample_3
55906.08190063953,17551.50419573453,5483.854421599399,4045.140330577353,1011.0635844588928,164.36853753357752,1012.4319539193356,5934.570001760592,1109.221769393201,12.0,T_cells_CD4,train_sample_3
34568.431777573685,14267.25165208388,49.11317629153943,931.2889035689518,879.7338839217435,476.459260169075,10.0,4940.555686059404,7613.017383246467,1055.3721491791864,NK_cells,train_sample_2
56221.10816472318,35637.02564234203,7360.5479558401275,524.6557423570223,6612.46855960813,1103.884747655927,1504.188125247819,4781.49232398126,16.0,544.660018197742,T_cells_CD8,train_sample_3
43806.7417066262,18233.054554888655,638.8271358096788,652.9987692612249,512.0510770082622,1259.4864314994443,2532.3834045768285,9391.779311684399,198.6907706280141,3029.668521222574,B_cells,train_sample_2
55700.470830739934,22890.372052003586,3998.0612839995392,5527.636853680867,705.8489409014945,340.27170854934997,12.0,8485.85039394078,956.1567392356363,134.5266504528721,T_cells_CD4,train_sample_2
69790.54521584908,41296.516211081514,7107.999880760495,2045.4865229844672,7289.803046492969,1019.3070671241685,495.8677357940463,7290.077299151536,16.0,295.1982216662905,T_cells_CD8,train_sample_3
38466.42788237222,37550.53883900753,124.0,699.0227042482031,1691.267737768558,308.5160393899365,1137.9438671134978,5862.0959108595725,303.56580453080994,242.4108348261284,T_cells_CD8,train_sample_1
56229.58535655717,25021.75485206672,7133.994773843844,7410.2372011382395,1148.5096339552215,495.2492596429519,1510.1145893181188,7838.321109892059,717.7099304918183,273.2433125264024,T_cells_CD4,train_sample_1
44693.41890635487,33288.15841830372,802.9742233508316,1434.4906784846032,1193.5140502090965,1833.13308712274,300.3596342747864,6111.184514995681,6606.713679984787,1071.001804929073,NK_cells,train_sample_3
50605.57556305053,30215.875716246814,5181.633142861987,5294.098775722448,1308.3756446315385,893.4945953035925,394.26326350669325,6529.234729789574,813.8600027535515,894.1197126851314,T_cells_CD4,train_sample_3
76123.04449354191,47968.050112621626,637.904048683501,2223.4740129846164,666.5162607763513,8303.589195864273,836.0644016828709,8068.696066450975,14.0,895.3504147872559,Monocytes,train_sample_3
48870.31737149276,18789.664769623458,9461.702865383662,14.0,4201.411393391694,1334.3524597083729,1045.8597858818766,8592.592193493561,16.0,1349.356878432381,T_cells_CD8,train_sample_2
64364.09037209826,62278.82773557985,423.80969732569974,24.0,658.5497184169991,4706.69474820164,345.693826334022,9739.33617671812,982.40254470002,353.77172046253804,Monocytes,train_sample_1
54372.63394197723,28090.171070797285,6416.915303041233,6893.530823754233,463.0524268108174,67.68276796499022,590.8419194827155,3163.8145737138457,628.2611751334034,681.5418715854631,T_cells_CD4,train_sample_1
54596.377600019936,46471.130822873376,944.102229710082,24.0,10.0,5212.766467487798,10.0,6897.333961292987,1430.8576093315337,475.97345259934974,Monocytes,train_sample_3
42130.66803699451,44287.90256586573,314.30631117452725,12.0,948.4836302966311,368.43090142357545,626.9485058741402,6260.970089088033,3404.5581197070833,887.1971195857825,NK_cells,train_sample_3
76183.51675725043,22870.841252426457,12.0,24.0,537.6436693622892,8352.150426436658,1142.9232904170865,7613.372582551992,684.5712919158334,252.37709041465368,Monocytes,train_sample_2
47934.85749960381,24942.378613523793,9268.686484710954,1165.4110155490791,3397.8144352342697,145.21173502899273,168.1726815644164,7032.153384942345,497.53844642361696,875.8469759097059,T_cells_CD8,train_sample_2
52379.9469566748,25838.453801389536,884.3444836524309,1009.5591457862852,1248.6315213322227,251.96454573064418,10.0,6066.127118032537,4536.097952047845,167.83314535900686,NK_cells,train_sample_1
32352.460182982115,24388.584625816296,7673.206386918991,736.6951608948344,4105.855646329698,1431.0138946820548,879.2405219995237,4024.438333232888,16.0,10.0,T_cells_CD8,train_sample_1
45801.121805592746,37109.81089273152,1560.0298745522834,1155.700986765013,915.7932703266058,1457.0300937450738,93.141676977263,9479.201069949653,3640.433857207625,201.80766459987044,NK_cells,train_sample_3
40827.807877014355,31404.339834358245,1302.6989841293519,1009.5487818680442,1332.386629205752,196.98884808281545,660.386255673512,2009.1345246369838,5747.21754720995,10.0,NK_cells,train_sample_1
48116.424188189885,53024.18778322842,625.3605792916956,509.126131660576,2097.7453979200723,628.6656990272861,588.8989115178988,5516.107521529441,6611.529115923508,1070.833739726033,NK_cells,train_sample_2
31795.404923456455,25818.52164939902,123.29599345352881,238.02812736212272,303.5237345457682,1144.3745599658441,7586.911610043805,6430.837051705245,45.43441724745405,6733.356054672286,B_cells,train_sample_1
26625.279078398627,21695.296498214866,7773.466364459828,6531.5172049690855,1142.945254758014,43.29447572700278,1303.1610119865288,7202.734743646208,290.0923613121514,883.1983633530658,T_cells_CD4,train_sample_1
56070.08667896712,29073.29503512474,6292.123582756418,1554.249591684829,2697.558067122434,647.4628527187407,796.5068047723927,7474.903898696367,173.7378124240288,434.73242949107413,T_cells_CD8,train_sample_2
61372.20812643585,14411.05260559179,894.7140624644874,522.3685209656138,574.3458247611198,12.0,1292.7926072844448,7088.016883490495,890.2815824672484,3812.6516775830055,B_cells,train_sample_1
70366.035661467,39946.74145637768,514.0034724321183,929.9707206087883,782.0602289907998,4052.5430244568556,1375.2239612952617,7852.294553819416,215.76809726655466,798.2069385850828,Monocytes,train_sample_3
50124.125026208894,38152.73965441333,114.9434416515208,344.07012033309616,2730.6559783612383,720.1060353178693,1037.9933661386656,5235.440417694446,4130.613523028061,361.66968193878165,NK_cells,train_sample_2
50483.90434120416,17245.77906550001,12.0,10.0,855.1343897516209,475.7672034140325,7003.673512178772,3122.2110443276033,183.8099551813416,3821.2299582424457,B_cells,train_sample_3
43329.42313402898,29327.703722483944,8631.317303327198,1603.8864125760608,5214.26055679945,382.8750474037706,795.8432432509151,7090.217295210692,1370.2227138054698,10.0,T_cells_CD8,train_sample_3
41160.876582693374,26079.122113397374,5523.590722890553,818.1437610411109,3206.9342143727054,497.17443312529133,908.2603888533893,6110.982345840698,2146.5913295875835,485.95728348110396,T_cells_CD8,train_sample_1
54829.05664921776,20460.30582763541,633.3151122249461,131.192914437314,736.6375284067595,1039.5785766652373,376.753591618894,1300.7210728566288,4981.523069574438,505.8593929778872,NK_cells,train_sample_2
38729.56278651215,4722.249583592256,901.1319474227765,878.2831782840291,369.1979494005554,12.0,6673.787605651946,5994.134007777789,510.6677148169606,2473.6852761690457,B_cells,train_sample_3
85953.53184535349,32822.930351657815,6172.5512557475195,5594.130110729501,1762.6090999027313,551.8921521835441,843.7682278833657,5143.5887546502745,1371.2524843389313,1732.2146988266848,T_cells_CD4,train_sample_2
48874.36365789639,22728.950340278992,7244.870555369067,5357.2763076584615,1587.2003761406984,216.19644249382728,1051.3162027188241,11162.965226825658,10.0,897.7255620786754,T_cells_CD4,train_sample_1
37429.413413891634,36053.04850403581,696.7700140441347,893.3209477497028,12.102778167132072,6112.020253644163,362.90366017103304,7886.1976574937025,542.7796212931323,429.0598093339797,Monocytes,train_sample_2
65148.31925943651,25529.59767651671,162.41813481556,472.34175529993,48.30131850827118,88.51715307792252,547.9980139591114,7273.210991165058,4120.455998983699,160.41594073164853,NK_cells,train_sample_1
67889.40130982667,24480.393442762273,5771.222303031258,1393.7395337626672,7866.196900253109,333.0403951611611,546.7856656837713,6714.244303379667,2126.695465735479,596.0964822058874,T_cells_CD8,train_sample_2
53894.333723982294,29808.635212793717,515.0407150105046,955.6399640164444,2166.4227800883514,717.2039782292367,471.6786805217226,6044.383000437857,6637.319817571267,297.79075890516344,NK_cells,train_sample_3
40915.491052552126,37864.535742574895,415.14915892898125,700.4276595407694,557.991854041653,6842.007639743505,620.33664079822,2823.002406353313,365.59538542290966,1161.4446989369203,Monocytes,train_sample_1
48939.99966044635,24794.19130704615,451.1719468498024,284.08176005106986,10.0,465.76920743835143,9010.093107600766,8464.864441701438,222.6672530565404,5207.048419039553,B_cells,train_sample_2
32032.209220383338,37961.54423554937,4277.909808029282,5181.098520944889,212.1429793980434,796.6333337170935,935.9602437184864,5339.47207484972,349.92474131752147,1120.9695930644186,T_cells_CD4,train_sample_3
31595.70610349246,44980.88980185995,1582.6381862134813,993.2936290688683,3122.9261942374783,171.4607631101494,264.7283255782798,9060.791911541957,5174.256792843159,603.6993915534404,NK_cells,train_sample_1
68107.6596302251,32003.860761594657,14.0,593.1961709183123,2565.976696614567,10.0,10.0,5671.66385271496,3213.2081164647543,138.03283451191888,NK_cells,train_sample_1
53437.79123382463,31688.19052189633,728.3236531956619,762.3578714879288,1249.561442300974,12.0,4193.653033638618,7984.032847111945,543.1286452969657,4649.685382950767,B_cells,train_sample_3
51238.215884053985,30181.30226677796,9895.769853142383,807.6927538789078,5146.9621230285475,790.7562150138065,10.0,7091.400990415335,362.2319475364592,1978.3061189775988,T_cells_CD8,train_sample_3
45632.95498644617,32890.23903375205,906.029610669507,1317.461461259179,3159.2774315573993,233.0263956974004,474.61231000607626,2358.8592549113437,1852.90056831012,294.2149031662734,NK_cells,train_sample_3
34606.27443917876,40404.4986728124,12.0,24.0,428.3180786009212,4660.193151513504,10.0,6908.063308212275,1153.224891166154,520.4950252086495,Monocytes,train_sample_2
28164.349489939297,22151.60711654642,1089.236222885571,783.9431575496926,10.0,1086.248600549642,5374.175766449379,3231.551611234626,901.3256057417261,3695.6818214156488,B_cells,train_sample_2
43755.734909091174,36410.621597386205,10620.87954682384,1154.3707961777438,4629.884165722581,500.9510878033486,279.88981533729884,7987.658253676579,16.0,129.2650736317625,T_cells_CD8,train_sample_2
48912.154374604106,33440.77453324923,6445.9010028082175,5794.785823330606,1043.4203641101433,12.544354718025104,746.4087358858256,9939.047581301611,407.6796928822652,533.0602993143852,T_cells_CD4,train_sample_3
33422.40592748245,37580.063647286755,1095.0624194245968,24.0,291.40975804479876,9012.429183999102,391.9458680418819,8014.6267903238895,1283.3465157419039,1144.316277679748,Monocytes,train_sample_2
63656.195156700065,35424.32787216452,726.5698986574371,2460.105500632162,251.1297858311474,7899.987491868678,619.0212085510864,6302.033530510389,851.3228578459745,523.5447158507004,Monocytes,train_sample_2
47549.47425815328,25636.465692049376,7081.937297928575,5530.837517545899,414.1616908750511,788.3053482439207,796.0522415767506,5200.975059180376,183.53793335175243,1379.2674175910536,T_cells_CD4,train_sample_2
70016.33484652202,18145.210915244814,14.0,844.7882338609734,1439.3146301863405,490.2647620781174,442.4014318330398,5604.522524448015,6588.451227978124,246.13533570055102,NK_cells,train_sample_2
43726.582905861425,12068.275578957446,2511.055520120916,1189.88873744821,9891.080096352749,10.0,10.0,3859.3304432705745,405.54805236881487,1212.9505560417103,T_cells_CD8,train_sample_3
49637.199783476506,34747.63542891011,453.7500842820323,2600.643366665541,606.3521687686049,5277.261738521375,585.0708695936889,8625.418771304123,579.8806134182411,942.3109510798475,Monocytes,train_sample_2
61437.60768074604,22157.50955289687,14.263317214684122,482.69614045812904,595.3424928339624,594.5924109816468,6969.389540424408,8338.040994724004,10.0,5304.925626519353,B_cells,train_sample_3
54790.47751687995,23230.721419340298,4035.1246087005475,1379.4718803699868,8111.259088796206,777.1082935796431,172.05050378030342,8799.68435462449,553.6234940322346,10.0,T_cells_CD8,train_sample_3
47296.66371854518,26304.49609817895,1195.4868681842152,924.6719468671682,775.9579718758292,12.0,3955.7047284786822,6348.11574236051,648.0001112609759,4159.828792048204,B_cells,train_sample_1
63571.17526837909,30495.90387994283,986.6233047252017,2516.042069367167,451.9489464470338,3701.899762010897,722.8394652068797,7391.455105298337,229.1593729377245,621.0910792761342,Monocytes,train_sample_2
